datetime,Close,Open,High,Low,Volume,Change
2021/8/2,6.85,6.81,7.03,6.59,395.55M,-0.87%
2021/7/30,6.91,6.95,7.07,6.67,314.80M,-0.58%
2021/7/29,6.95,6.7,7.04,6.57,418.18M,7.25%
2021/7/28,6.48,6.67,6.94,6.39,512.49M,-6.36%
2021/7/27,6.92,7.5,7.85,6.84,785.28M,-5.08%
2021/7/26,7.29,7.23,7.4,6.93,548.24M,3.26%
2021/7/23,7.06,7.01,7.35,6.94,463.53M,2.17%
2021/7/22,6.91,7.03,7.09,6.83,353.61M,-1.85%
2021/7/21,7.04,6.68,7.15,6.65,530.56M,5.07%
2021/7/20,6.7,6.65,6.72,6.43,368.19M,-1.62%
2021/7/19,6.81,6.66,7.03,6.61,405.52M,1.19%
2021/7/16,6.73,6.63,7.08,6.55,546.86M,0.15%
2021/7/15,6.72,6.51,6.76,6.3,419.50M,1.51%
2021/7/14,6.62,6.66,6.96,6.38,521.89M,1.07%
2021/7/13,6.55,6.82,6.82,6.4,515.61M,-5.07%
2021/7/12,6.9,6.69,7.1,6.61,614.71M,3.76%
2021/7/9,6.65,6.17,6.89,6.15,671.20M,5.72%
2021/7/8,6.29,6.1,6.45,6.06,673.68M,1.45%
2021/7/7,6.2,5.57,6.28,5.51,799.80M,8.58%
2021/7/6,5.71,5.56,5.82,5.51,598.50M,2.15%
2021/7/5,5.59,5.14,5.62,5.14,614.27M,9.39%
2021/7/2,5.11,5.08,5.17,5.04,107.85M,0.99%
2021/7/1,5.06,5.16,5.17,5.04,102.17M,-1.94%
2021/6/30,5.16,5.15,5.23,5.13,101.72M,0.39%
2021/6/29,5.14,5.28,5.3,5.12,120.56M,-2.47%
2021/6/28,5.27,5.35,5.39,5.23,154.27M,-1.68%
2021/6/25,5.36,5.17,5.44,5.17,331.08M,3.88%
2021/6/24,5.16,5.2,5.25,5.14,121.32M,-0.58%
2021/6/23,5.19,5.13,5.2,5.06,186.66M,1.37%
2021/6/22,5.12,5.1,5.16,5.08,124.66M,0.39%
2021/6/21,5.1,5.13,5.14,5.06,158.61M,-1.73%
2021/6/18,5.19,4.98,5.19,4.88,241.94M,2.77%
2021/6/17,5.05,5.05,5.1,5.04,107.52M,0.00%
2021/6/16,5.05,5.15,5.21,5.04,169.45M,-2.32%
2021/6/15,5.17,5.4,5.44,5.16,247.92M,-5.14%
2021/6/11,5.45,5.46,5.49,5.32,190.51M,0.00%
2021/6/10,5.45,5.45,5.49,5.41,124.31M,-0.18%
2021/6/9,5.46,5.44,5.51,5.42,112.67M,0.55%
2021/6/8,5.43,5.59,5.63,5.4,243.84M,-2.86%
2021/6/7,5.59,5.67,5.72,5.57,177.12M,-1.41%
2021/6/4,5.67,5.61,5.75,5.5,261.00M,-0.70%
2021/6/3,5.71,5.68,5.81,5.66,201.18M,0.35%
2021/6/2,5.69,5.73,5.82,5.68,192.64M,-1.04%
2021/6/1,5.75,5.76,5.77,5.62,220.00M,-1.03%
2021/5/31,5.81,5.75,5.87,5.71,250.28M,1.22%
2021/5/28,5.74,5.68,5.84,5.68,344.27M,2.32%
2021/5/27,5.61,5.63,5.65,5.6,182.60M,-0.71%
2021/5/26,5.65,5.65,5.68,5.58,209.73M,-0.53%
2021/5/25,5.68,5.63,5.69,5.49,221.48M,0.89%
2021/5/24,5.63,5.78,5.8,5.61,252.94M,-3.26%
2021/5/21,5.82,5.74,5.95,5.72,223.60M,1.75%
2021/5/20,5.72,5.76,5.78,5.67,299.45M,-5.14%
2021/5/19,6.03,5.91,6.1,5.83,274.68M,0.50%
2021/5/18,6,5.96,6.09,5.88,249.34M,1.18%
2021/5/17,5.93,5.74,5.96,5.7,276.02M,2.95%
2021/5/14,5.76,5.8,5.86,5.67,259.06M,-0.69%
2021/5/13,5.8,6.02,6.03,5.78,325.92M,-6.15%
2021/5/12,6.18,6.11,6.26,6.06,200.18M,0.00%
2021/5/11,6.18,6.32,6.35,6.02,415.69M,-5.36%
2021/5/10,6.53,6.37,6.54,6.23,499.53M,4.98%
2021/5/7,6.22,6.01,6.4,6.01,555.41M,4.01%
2021/5/6,5.98,6,6.07,5.82,411.61M,2.93%
2021/4/30,5.81,5.75,5.89,5.7,263.47M,0.52%
2021/4/29,5.78,5.71,5.82,5.6,261.01M,1.94%
2021/4/28,5.67,5.74,5.78,5.58,215.32M,-1.56%
2021/4/27,5.76,5.85,5.88,5.68,250.52M,-0.52%
2021/4/26,5.79,5.8,5.93,5.76,327.54M,0.35%
2021/4/23,5.77,5.61,5.79,5.58,292.83M,1.94%
2021/4/22,5.66,5.64,5.74,5.63,205.95M,1.07%
2021/4/21,5.6,5.63,5.65,5.55,150.86M,-1.58%
2021/4/20,5.69,5.71,5.75,5.65,228.68M,-1.39%
2021/4/19,5.77,5.55,5.81,5.48,389.71M,3.22%
2021/4/16,5.59,5.74,5.75,5.56,195.92M,-1.41%
2021/4/15,5.67,5.64,5.69,5.51,226.02M,0.35%
2021/4/14,5.65,5.54,5.67,5.51,226.41M,1.80%
2021/4/13,5.55,5.65,5.75,5.52,241.16M,-1.77%
2021/4/12,5.65,5.7,5.85,5.59,426.49M,1.25%
2021/4/9,5.58,5.73,5.76,5.54,220.17M,-2.45%
2021/4/8,5.72,5.57,5.82,5.52,355.82M,2.14%
2021/4/7,5.6,5.45,5.6,5.37,255.45M,2.38%
2021/4/6,5.47,5.41,5.59,5.39,253.02M,2.24%
2021/4/2,5.35,5.32,5.36,5.21,169.14M,0.75%
2021/4/1,5.31,5.28,5.36,5.28,119.54M,0.57%
2021/3/31,5.28,5.38,5.41,5.24,160.37M,-2.22%
2021/3/30,5.4,5.33,5.46,5.26,189.04M,0.56%
2021/3/29,5.37,5.43,5.44,5.32,164.06M,-0.74%
2021/3/26,5.41,5.25,5.43,5.2,232.36M,3.44%
2021/3/25,5.23,5.19,5.31,5.18,167.49M,0.77%
2021/3/24,5.19,5.29,5.41,5.16,248.34M,-3.35%
2021/3/23,5.37,5.57,5.59,5.31,259.14M,-4.11%
2021/3/22,5.6,5.56,5.63,5.43,202.88M,0.72%
2021/3/19,5.56,5.58,5.66,5.5,219.84M,-2.80%
2021/3/18,5.72,5.8,5.87,5.71,195.90M,-0.52%
2021/3/17,5.75,5.63,5.77,5.5,256.02M,0.52%
2021/3/16,5.72,5.94,5.96,5.65,318.06M,-4.03%
2021/3/15,5.96,5.91,6.1,5.87,238.67M,-0.33%
2021/3/12,5.98,6.09,6.1,5.86,330.95M,-2.76%
2021/3/11,6.15,5.82,6.15,5.76,436.72M,5.67%
2021/3/10,5.82,6.03,6.08,5.75,289.93M,-2.35%
2021/3/9,5.96,5.9,6.13,5.6,338.40M,0.85%
2021/3/8,5.91,6.13,6.23,5.89,287.02M,-2.80%
2021/3/5,6.08,6.07,6.14,5.89,352.78M,-4.55%
2021/3/4,6.37,6.6,6.61,6.3,411.97M,-6.60%
2021/3/3,6.82,6.69,6.95,6.63,350.18M,1.79%
2021/3/2,6.7,6.9,6.96,6.49,507.05M,-5.10%
2021/3/1,7.06,6.72,7.07,6.53,514.10M,5.37%
2021/2/26,6.7,6.8,6.97,6.62,576.88M,-8.22%
2021/2/25,7.3,7.75,7.77,7.2,608.48M,-0.27%
2021/2/24,7.32,7.46,8.05,7.28,725.84M,-2.01%
2021/2/23,7.47,7.35,7.84,7.28,659.09M,-1.71%
2021/2/22,7.6,7.54,7.84,7.45,964.98M,6.59%
2021/2/19,7.13,7.15,7.28,6.83,741.44M,-1.52%
2021/2/18,7.24,7.24,7.24,7.09,790.32M,10.03%
2021/2/10,6.58,6.48,6.71,6.28,380.05M,2.97%
2021/2/9,6.39,6.09,6.51,6.06,395.14M,5.10%
2021/2/8,6.08,5.75,6.15,5.62,342.81M,5.92%
2021/2/5,5.74,6.14,6.23,5.74,389.44M,-6.82%
2021/2/4,6.16,6.5,6.53,6.03,510.52M,-7.23%
2021/2/3,6.64,6.14,6.79,6.08,727.47M,7.62%
2021/2/2,6.17,6.02,6.19,5.96,365.38M,3.52%
2021/2/1,5.96,6.01,6.1,5.85,276.79M,-1.65%
2021/1/29,6.06,6.04,6.17,5.73,343.09M,2.19%
2021/1/28,5.93,6.1,6.19,5.87,396.81M,-6.91%
2021/1/27,6.37,6.3,6.47,6,397.19M,1.43%
2021/1/26,6.28,6.59,6.67,6.21,408.58M,-6.27%
2021/1/25,6.7,6.56,6.96,6.41,597.99M,2.92%
2021/1/22,6.51,6.25,6.62,6.16,551.94M,3.17%
2021/1/21,6.31,6.16,6.47,6.05,514.16M,1.77%
2021/1/20,6.2,5.9,6.27,5.9,484.38M,5.26%
2021/1/19,5.89,6.26,6.39,5.82,559.87M,-5.61%
2021/1/18,6.24,6.2,6.33,6.07,416.72M,-1.89%
2021/1/15,6.36,6.3,6.47,6.1,444.42M,1.44%
2021/1/14,6.27,6.3,6.47,6.16,493.80M,-2.64%
2021/1/13,6.44,6.87,7.04,6.3,683.71M,-6.40%
2021/1/12,6.88,6.56,7.06,6.44,607.83M,1.78%
2021/1/11,6.76,7.2,7.31,6.66,756.50M,-8.65%
2021/1/8,7.4,7.36,7.41,6.8,870.50M,0.54%
2021/1/7,7.36,6.76,7.43,6.69,998.59M,9.04%
2021/1/6,6.75,6.49,6.8,6.32,671.08M,5.97%
2021/1/5,6.37,6.35,6.48,6.12,644.76M,-2.45%
2021/1/4,6.53,6.28,6.79,6.16,765.33M,4.48%
2020/12/31,6.25,5.83,6.38,5.81,735.79M,6.66%
2020/12/30,5.86,5.86,6.02,5.63,771.10M,2.63%
2020/12/29,5.71,6.15,6.18,5.55,848.45M,-4.03%
2020/12/28,5.95,5.55,5.95,5.53,933.41M,9.98%
2020/12/25,5.41,4.87,5.41,4.82,762.04M,9.96%
2020/12/24,4.92,4.88,4.95,4.8,235.34M,0.82%
2020/12/23,4.88,4.82,5.02,4.8,368.39M,1.04%
2020/12/22,4.83,5.07,5.13,4.8,593.70M,-6.76%
2020/12/21,5.18,5.07,5.23,4.98,582.05M,2.37%
2020/12/18,5.06,5.08,5.14,4.96,643.03M,-1.17%
2020/12/17,5.12,4.63,5.12,4.61,799.55M,10.11%
2020/12/16,4.65,4.68,4.76,4.63,182.73M,-1.48%
2020/12/15,4.72,4.65,4.72,4.56,283.05M,1.72%
2020/12/14,4.64,4.4,4.7,4.35,390.06M,7.66%
2020/12/11,4.31,4.46,4.51,4.27,193.07M,-1.60%
2020/12/10,4.38,4.49,4.52,4.33,213.86M,-3.31%
2020/12/9,4.53,4.5,4.65,4.48,223.26M,0.89%
2020/12/8,4.49,4.55,4.59,4.46,148.95M,-1.54%
2020/12/7,4.56,4.66,4.71,4.56,146.74M,-2.15%
2020/12/4,4.66,4.5,4.67,4.48,180.14M,2.87%
2020/12/3,4.53,4.6,4.63,4.52,138.62M,-2.58%
2020/12/2,4.65,4.61,4.73,4.59,207.76M,0.87%
2020/12/1,4.61,4.58,4.63,4.47,173.09M,0.44%
2020/11/30,4.59,4.55,4.74,4.54,261.42M,0.44%
2020/11/27,4.57,4.57,4.62,4.44,201.53M,-0.22%
2020/11/26,4.58,4.66,4.67,4.49,236.37M,-1.08%
2020/11/25,4.63,4.86,4.89,4.63,283.40M,-4.73%
2020/11/24,4.86,4.74,4.88,4.68,324.17M,1.25%
2020/11/23,4.8,4.79,4.93,4.72,458.35M,1.48%
2020/11/20,4.73,4.52,4.75,4.47,369.71M,3.50%
2020/11/19,4.57,4.56,4.7,4.48,269.15M,0.00%
2020/11/18,4.57,4.53,4.65,4.48,316.48M,2.01%
2020/11/17,4.48,4.56,4.63,4.42,354.02M,-3.03%
2020/11/16,4.62,4.33,4.67,4.31,528.58M,6.21%
2020/11/13,4.35,4.2,4.37,4.2,302.10M,3.08%
2020/11/12,4.22,4.18,4.28,4.15,116.08M,0.48%
2020/11/11,4.2,4.22,4.27,4.19,115.74M,-0.47%
2020/11/10,4.22,4.31,4.31,4.2,173.24M,-2.76%
2020/11/9,4.34,4.29,4.39,4.22,274.22M,2.36%
2020/11/6,4.24,4.21,4.31,4.18,169.44M,0.95%
2020/11/5,4.2,4.16,4.25,4.12,158.36M,1.45%
2020/11/4,4.14,4.17,4.17,4.08,131.25M,-1.19%
2020/11/3,4.19,4.05,4.24,4.03,213.15M,3.97%
2020/11/2,4.03,3.94,4.05,3.93,116.37M,2.03%
2020/10/30,3.95,3.99,4.01,3.94,138.55M,-1.74%
2020/10/29,4.02,3.89,4.04,3.87,149.97M,2.29%
2020/10/28,3.93,3.92,3.95,3.88,61.67M,-0.25%
2020/10/27,3.94,3.85,3.95,3.85,61.18M,1.29%
2020/10/26,3.89,3.92,3.93,3.86,51.30M,-0.77%
2020/10/23,3.92,3.94,3.96,3.91,44.82M,-0.51%
2020/10/22,3.94,3.93,3.95,3.89,48.68M,-0.51%
2020/10/21,3.96,3.98,4.02,3.93,68.75M,-0.50%
2020/10/20,3.98,3.9,3.99,3.87,100.61M,1.79%
2020/10/19,3.91,3.9,3.96,3.89,55.73M,0.26%
2020/10/16,3.9,3.9,3.93,3.88,60.36M,0.26%
2020/10/15,3.89,3.89,3.93,3.88,51.66M,0.00%
2020/10/14,3.89,3.94,3.95,3.88,64.12M,-1.52%
2020/10/13,3.95,3.96,3.96,3.91,62.16M,-0.25%
2020/10/12,3.96,3.92,3.97,3.89,105.89M,2.06%
2020/10/9,3.88,3.82,3.9,3.8,106.81M,4.30%
2020/9/30,3.72,3.76,3.76,3.68,80.18M,-0.80%
2020/9/29,3.75,3.75,3.78,3.74,60.95M,0.81%
2020/9/28,3.72,3.77,3.79,3.71,62.07M,-1.06%
2020/9/25,3.76,3.83,3.84,3.72,96.29M,-1.31%
2020/9/24,3.81,3.91,3.91,3.8,112.04M,-3.30%
2020/9/23,3.94,3.96,3.98,3.93,67.79M,-1.01%
2020/9/22,3.98,4.04,4.05,3.95,123.25M,-2.21%
2020/9/21,4.07,4.13,4.14,4.05,95.20M,-0.97%
2020/9/18,4.11,4,4.12,3.99,148.91M,3.01%
2020/9/17,3.99,4.02,4.04,3.97,93.64M,-1.24%
2020/9/16,4.04,4.05,4.07,3.99,83.97M,-0.25%
2020/9/15,4.05,4.03,4.07,4.01,74.42M,0.50%
2020/9/14,4.03,3.98,4.08,3.98,89.60M,1.26%
2020/9/11,3.98,4,4.03,3.93,107.97M,-0.75%
2020/9/10,4.01,4.07,4.1,4,108.73M,-0.25%
2020/9/9,4.02,4.04,4.07,4,114.07M,-1.95%
2020/9/8,4.1,4.12,4.14,4.01,137.16M,-0.49%
2020/9/7,4.12,4.15,4.23,4.1,121.49M,-1.20%
2020/9/4,4.17,4.13,4.18,4.1,80.12M,-0.48%
2020/9/3,4.19,4.23,4.25,4.17,90.03M,-0.95%
2020/9/2,4.23,4.33,4.34,4.2,201.80M,-3.20%
2020/9/1,4.37,4.26,4.38,4.24,174.37M,2.10%
2020/8/31,4.28,4.27,4.39,4.27,205.39M,1.18%
2020/8/28,4.23,4.17,4.23,4.13,141.60M,0.95%
2020/8/27,4.19,4.17,4.2,4.1,131.32M,0.72%
2020/8/26,4.16,4.25,4.32,4.14,152.01M,-2.80%
2020/8/25,4.28,4.4,4.41,4.25,176.10M,-2.73%
2020/8/24,4.4,4.47,4.47,4.36,148.10M,-1.79%
2020/8/21,4.48,4.48,4.54,4.4,184.00M,0.00%
2020/8/20,4.48,4.55,4.61,4.46,256.83M,1.36%
2020/8/19,4.42,4.46,4.52,4.42,181.65M,-0.67%
2020/8/18,4.45,4.49,4.54,4.43,173.76M,-0.45%
2020/8/17,4.47,4.36,4.48,4.32,209.94M,2.76%
2020/8/14,4.35,4.29,4.38,4.27,108.34M,0.93%
2020/8/13,4.31,4.35,4.37,4.27,134.25M,-1.60%
2020/8/12,4.38,4.35,4.41,4.2,265.57M,-1.13%
2020/8/11,4.43,4.55,4.61,4.4,245.20M,-3.06%
2020/8/10,4.57,4.65,4.66,4.51,365.18M,-3.99%
2020/8/7,4.76,4.9,4.91,4.7,373.86M,-3.25%
2020/8/6,4.92,4.87,5.01,4.78,563.31M,1.44%
2020/8/5,4.85,4.65,4.9,4.53,596.90M,3.63%
2020/8/4,4.68,4.69,4.8,4.59,499.89M,3.08%
2020/8/3,4.54,4.43,4.55,4.36,308.38M,3.18%
2020/7/31,4.4,4.36,4.45,4.31,283.44M,-1.57%
2020/7/30,4.47,4.63,4.65,4.46,279.77M,-1.76%
2020/7/29,4.55,4.54,4.57,4.43,269.48M,0.44%
2020/7/28,4.53,4.55,4.73,4.46,467.83M,3.19%
2020/7/27,4.39,4.23,4.47,4.22,292.24M,4.03%
2020/7/24,4.22,4.42,4.42,4.18,252.07M,-4.95%
2020/7/23,4.44,4.39,4.53,4.35,232.80M,0.00%
2020/7/22,4.44,4.6,4.66,4.42,273.21M,-0.45%
2020/7/21,4.46,4.58,4.6,4.4,216.41M,-0.89%
2020/7/20,4.5,4.18,4.52,4.15,347.72M,9.22%
2020/7/17,4.12,4.12,4.2,4.05,203.91M,-0.24%
2020/7/16,4.13,4.41,4.47,4.11,318.50M,-6.35%
2020/7/15,4.41,4.78,4.82,4.33,445.19M,-6.17%
2020/7/14,4.7,4.72,4.85,4.58,562.91M,-0.42%
2020/7/13,4.72,4.4,4.72,4.39,464.42M,10.02%
2020/7/10,4.29,4.45,4.48,4.28,325.21M,-5.09%
2020/7/9,4.52,4.45,4.55,4.4,359.08M,1.80%
2020/7/8,4.44,4.3,4.48,4.23,423.18M,3.02%
2020/7/7,4.31,4.43,4.53,4.25,440.63M,-0.92%
2020/7/6,4.35,4.14,4.36,4.11,464.36M,6.88%
2020/7/3,4.07,3.92,4.25,3.91,404.76M,5.17%
2020/7/2,3.87,3.75,3.88,3.72,272.73M,3.20%
2020/7/1,3.75,3.68,3.78,3.67,153.87M,2.18%
2020/6/30,3.67,3.63,3.71,3.62,87.66M,0.27%
2020/6/29,3.66,3.69,3.73,3.63,99.10M,-1.08%
2020/6/24,3.7,3.72,3.75,3.68,114.73M,-1.07%
2020/6/23,3.74,3.78,3.8,3.71,127.10M,-1.06%
2020/6/22,3.78,3.8,3.86,3.75,169.74M,-0.26%
2020/6/19,3.79,3.8,3.85,3.76,190.26M,0.26%
2020/6/18,3.78,3.78,3.86,3.73,172.19M,0.00%
2020/6/17,3.78,3.79,3.91,3.75,294.96M,0.27%
2020/6/16,3.77,3.57,3.86,3.54,374.24M,7.10%
2020/6/15,3.52,3.57,3.59,3.5,90.32M,-1.40%
2020/6/12,3.57,3.53,3.59,3.51,90.54M,-1.11%
2020/6/11,3.61,3.65,3.71,3.59,109.27M,-0.28%
2020/6/10,3.62,3.7,3.72,3.61,103.64M,-2.69%
2020/6/9,3.72,3.72,3.77,3.67,131.07M,0.27%
2020/6/8,3.71,3.63,3.78,3.61,238.31M,2.77%
2020/6/5,3.61,3.66,3.67,3.58,138.94M,-1.90%
2020/6/4,3.68,3.52,3.71,3.49,319.56M,5.14%
2020/6/3,3.5,3.53,3.54,3.49,73.88M,-0.57%
2020/6/2,3.52,3.54,3.56,3.5,93.04M,-0.56%
2020/6/1,3.54,3.45,3.54,3.43,110.04M,3.51%
2020/5/29,3.42,3.41,3.47,3.39,69.58M,-0.29%
2020/5/28,3.43,3.39,3.44,3.38,66.34M,1.48%
2020/5/27,3.38,3.41,3.42,3.37,44.73M,-1.17%
2020/5/26,3.42,3.38,3.42,3.37,46.44M,1.48%
2020/5/25,3.37,3.42,3.45,3.35,92.09M,-1.46%
2020/5/22,3.42,3.48,3.48,3.4,74.20M,-2.01%
2020/5/21,3.49,3.54,3.55,3.48,64.92M,-1.69%
2020/5/20,3.55,3.56,3.61,3.54,90.42M,0.00%
2020/5/19,3.55,3.58,3.59,3.53,69.55M,-0.28%
2020/5/18,3.56,3.5,3.59,3.45,111.96M,2.30%
2020/5/15,3.48,3.5,3.52,3.46,61.18M,0.29%
2020/5/14,3.47,3.54,3.55,3.47,84.52M,-2.25%
2020/5/13,3.55,3.52,3.6,3.5,81.11M,0.28%
2020/5/12,3.54,3.55,3.58,3.49,77.36M,-1.12%
2020/5/11,3.58,3.65,3.66,3.57,105.32M,-1.92%
2020/5/8,3.65,3.65,3.7,3.59,137.35M,1.11%
2020/5/7,3.61,3.61,3.68,3.6,145.65M,-1.10%
2020/5/6,3.65,3.51,3.68,3.51,238.46M,4.89%
2020/4/30,3.48,3.4,3.49,3.4,101.72M,3.88%
2020/4/29,3.35,3.34,3.37,3.32,46.75M,0.00%
2020/4/28,3.35,3.42,3.43,3.27,85.82M,-2.05%
2020/4/27,3.42,3.43,3.48,3.4,58.70M,-0.29%
2020/4/24,3.43,3.46,3.49,3.42,65.42M,-1.15%
2020/4/23,3.47,3.5,3.52,3.45,66.62M,-0.29%
2020/4/22,3.48,3.44,3.5,3.42,59.10M,0.58%
2020/4/21,3.46,3.51,3.52,3.45,97.79M,-1.98%
2020/4/20,3.53,3.57,3.58,3.51,79.92M,-1.12%
2020/4/17,3.57,3.57,3.62,3.55,99.08M,0.56%
2020/4/16,3.55,3.54,3.59,3.53,80.37M,-0.56%
2020/4/15,3.57,3.62,3.62,3.56,92.79M,-1.65%
2020/4/14,3.63,3.51,3.63,3.5,134.96M,4.01%
2020/4/13,3.49,3.5,3.51,3.47,50.12M,-1.13%
2020/4/10,3.53,3.63,3.64,3.52,94.07M,-2.75%
2020/4/9,3.63,3.69,3.69,3.61,94.37M,-0.27%
2020/4/8,3.64,3.6,3.72,3.56,165.13M,0.28%
2020/4/7,3.63,3.59,3.65,3.55,139.21M,2.83%
2020/4/3,3.53,3.58,3.62,3.51,92.62M,-1.94%
2020/4/2,3.6,3.52,3.6,3.51,113.32M,1.41%
2020/4/1,3.55,3.44,3.63,3.44,182.91M,2.31%
2020/3/31,3.47,3.46,3.49,3.39,124.80M,1.17%
2020/3/30,3.43,3.41,3.46,3.38,100.23M,-1.15%
2020/3/27,3.47,3.55,3.56,3.46,101.88M,-1.14%
2020/3/26,3.51,3.58,3.58,3.51,109.08M,-2.50%
2020/3/25,3.6,3.62,3.64,3.56,140.45M,1.98%
2020/3/24,3.53,3.48,3.56,3.46,154.61M,3.52%
2020/3/23,3.41,3.47,3.5,3.39,131.99M,-4.75%
2020/3/20,3.58,3.61,3.63,3.51,108.78M,0.56%
2020/3/19,3.56,3.59,3.64,3.49,164.02M,-1.11%
2020/3/18,3.6,3.76,3.81,3.6,177.74M,-4.00%
2020/3/17,3.75,3.7,3.78,3.59,146.54M,1.63%
2020/3/16,3.69,3.87,3.88,3.67,154.48M,-4.16%
2020/3/13,3.85,3.69,3.89,3.64,189.70M,-2.04%
2020/3/12,3.93,4.01,4.06,3.9,182.79M,-3.68%
2020/3/11,4.08,4.23,4.23,4.08,178.12M,-3.32%
2020/3/10,4.22,4.07,4.24,4,237.16M,1.20%
2020/3/9,4.17,4.36,4.39,4.14,260.91M,-3.70%
2020/3/6,4.33,4.26,4.42,4.23,310.09M,0.23%
2020/3/5,4.32,4.31,4.33,4.23,212.74M,0.70%
2020/3/4,4.29,4.3,4.35,4.16,243.20M,0.47%
2020/3/3,4.27,4.26,4.41,4.23,275.40M,1.18%
2020/3/2,4.22,4.12,4.26,4.08,195.94M,3.69%
2020/2/28,4.07,4.23,4.31,4.04,292.97M,-7.08%
2020/2/27,4.38,4.4,4.47,4.32,212.19M,0.00%
2020/2/26,4.38,4.5,4.54,4.35,356.25M,-4.78%
2020/2/25,4.6,4.33,4.62,4.29,552.69M,4.31%
2020/2/24,4.41,4.53,4.54,4.26,462.61M,-4.13%
2020/2/21,4.6,4.63,4.73,4.53,428.62M,-1.71%
2020/2/20,4.68,4.78,4.82,4.59,460.44M,-1.06%
2020/2/19,4.73,4.9,4.93,4.73,748.95M,-9.90%
2020/2/18,5.25,5.33,5.42,5.17,487.25M,-2.78%
2020/2/17,5.4,5.31,5.43,5.24,530.72M,-0.37%
2020/2/14,5.42,5.11,5.52,5.05,826.78M,7.97%
2020/2/13,5.02,4.92,5.18,4.72,786.51M,6.58%
2020/2/12,4.71,4.22,4.71,4.18,463.26M,10.05%
2020/2/11,4.28,4.1,4.34,4.02,380.75M,4.90%
2020/2/10,4.08,3.83,4.12,3.81,258.73M,5.15%
2020/2/7,3.88,3.92,3.93,3.82,143.64M,-2.27%
2020/2/6,3.97,3.9,3.99,3.83,241.53M,0.00%
2020/2/5,3.97,3.86,4.15,3.8,273.34M,5.03%
2020/2/4,3.78,3.56,3.86,3.56,237.35M,1.89%
2020/2/3,3.71,3.71,3.71,3.71,51.79M,-9.95%
2020/1/23,4.12,4.23,4.38,4.06,182.48M,-4.85%
2020/1/22,4.33,4.19,4.37,4.14,158.69M,3.10%
2020/1/21,4.2,4.36,4.36,4.2,135.22M,-4.11%
2020/1/20,4.38,4.41,4.42,4.31,141.88M,-0.90%
